fitted kmax LoError HiError Pull 
91.0835 0.134441 0.134441 1.36484 
91.0538 0.132908 0.132908 1.15734 
90.9882 0.130823 0.130823 0.673914 
91.0483 0.134152 0.134152 1.1058 
90.8876 0.127739 0.127739 -0.104838 
90.7659 0.129881 0.129881 -1.11551 
90.9534 0.13934 0.13934 0.383005 
90.868 0.123597 0.123597 -0.262296 
90.9566 0.134644 0.134644 0.420099 
90.9971 0.13432 0.13432 0.723088 
91.1421 0.13427 0.13427 1.80327 
90.9588 0.135735 0.135735 0.43316 
90.8989 0.129556 0.129556 -0.00896631 
90.865 0.121717 0.121717 -0.28031 
90.9865 0.134533 0.134533 0.643284 
90.9311 0.135538 0.135538 0.229307 
91.1749 0.133605 0.133605 2.05759 
90.8827 0.130502 0.130502 -0.144142 
91.0399 0.141527 0.141527 0.988448 
91.0302 0.136634 0.136634 0.952548 
90.888 0.131446 0.131446 -0.102142 
90.8716 0.126298 0.126298 -0.234584 
90.9063 0.128842 0.128842 0.0491845 
91.1736 0.136381 0.136381 2.00645 
90.8851 0.129052 0.129052 -0.127798 
91.0174 0.135434 0.135434 0.867192 
90.9947 0.122678 0.122678 0.77209 
91.0397 0.129255 0.129255 1.08049 
91.0132 0.132951 0.132951 0.851623 
90.8813 0.127217 0.127217 -0.157518 
90.9774 0.125062 0.125062 0.619227 
90.869 0.125387 0.125387 -0.257829 
90.8728 0.127104 0.127104 -0.227783 
91.0789 0.131331 0.131331 1.36245 
90.8659 0.127335 0.127335 -0.291183 
91.0283 0.137495 0.137495 0.933377 
90.8461 0.121904 0.121904 -0.44532 
90.9302 0.136578 0.136578 0.22119 
90.8664 0.127499 0.127499 -0.290447 
90.8661 0.130476 0.130476 -0.284108 
90.9439 0.135521 0.135521 0.323823 
91.0687 0.132253 0.132253 1.27544 
90.8873 0.130271 0.130271 -0.108526 
91.0313 0.132439 0.132439 0.991348 
90.8082 0.121077 0.121077 -0.759368 
90.9752 0.132232 0.132232 0.568691 
90.91 0.131112 0.131112 0.0760876 
91.0692 0.131302 0.131302 1.28898 
90.9809 0.131389 0.131389 0.615694 
91.0802 0.134874 0.134874 1.33602 
91.0181 0.140497 0.140497 0.840397 
90.985 0.13088 0.13088 0.649266 
91.1161 0.127682 0.127682 1.69232 
90.8766 0.128372 0.128372 -0.188234 
90.9174 0.130382 0.130382 0.133607 
91.0829 0.132876 0.132876 1.37665 
90.7818 0.128665 0.128665 -0.98551 
91.0694 0.132595 0.132595 1.27755 
91.0055 0.132497 0.132497 0.796033 
90.9541 0.127171 0.127171 0.425588 
90.8447 0.121849 0.121849 -0.455357 
90.9646 0.136662 0.136662 0.47279 
90.9809 0.131808 0.131808 0.613528 
91.0055 0.140967 0.140967 0.748135 
91.0875 0.129049 0.129049 1.45313 
91.0151 0.137104 0.137104 0.839422 
91.0013 0.143733 0.143733 0.704676 
91.0646 0.13485 0.13485 1.22058 
90.9868 0.13452 0.13452 0.645079 
91.089 0.13453 0.13453 1.40463 
91.0053 0.13372 0.13372 0.787267 
90.9267 0.132258 0.132258 0.201755 
90.879 0.121275 0.121275 -0.175243 
90.8485 0.125264 0.125264 -0.418803 
91.0673 0.134226 0.134226 1.24637 
90.8634 0.124318 0.124318 -0.298179 
90.8527 0.128741 0.128741 -0.396223 
91.0489 0.136866 0.136866 1.08799 
91.1024 0.135921 0.135921 1.48921 
91.1539 0.131365 0.131365 1.93283 
90.9076 0.128655 0.128655 0.0590247 
90.8557 0.122791 0.122791 -0.358802 
91.0947 0.133865 0.133865 1.45408 
91.1616 0.132946 0.132946 1.9677 
91.0672 0.133197 0.133197 1.25535 
91.0547 0.133493 0.133493 1.15906 
90.9057 0.130223 0.130223 0.0435947 
90.9671 0.128901 0.128901 0.520477 
90.8841 0.131419 0.131419 -0.135654 
90.8732 0.126575 0.126575 -0.219518 
90.9718 0.136005 0.136005 0.527824 
90.8823 0.123862 0.123862 -0.146363 
90.9559 0.13281 0.13281 0.421123 
91.082 0.129765 0.129765 1.40227 
90.9522 0.135165 0.135165 0.385922 
91.0738 0.136914 0.136914 1.26945 
90.9132 0.130708 0.130708 0.100867 
90.8686 0.124718 0.124718 -0.260174 
90.9584 0.129274 0.129274 0.451881 
90.8799 0.123335 0.123335 -0.162268 
90.9183 0.131473 0.131473 0.139401 
90.8886 0.138829 0.138829 -0.101345 
90.9837 0.131284 0.131284 0.637193 
91.0014 0.135354 0.135354 0.748867 
91.0159 0.138539 0.138539 0.836336 
91.0476 0.133174 0.133174 1.10838 
90.9004 0.131222 0.131222 0.00270935 
90.7265 0.125931 0.125931 -1.43074 
91.1058 0.137014 0.137014 1.50215 
91.0293 0.136974 0.136974 0.943786 
90.9724 0.13171 0.13171 0.549866 
90.8669 0.13164 0.13164 -0.287221 
90.9989 0.131931 0.131931 0.749475 
90.7847 0.125463 0.125463 -0.927824 
91.0565 0.133812 0.133812 1.16962 
91 0.134142 0.134142 0.745256 
90.9519 0.133422 0.133422 0.388863 
90.9941 0.129749 0.129749 0.725349 
91.0576 0.135926 0.135926 1.15915 
90.9448 0.130677 0.130677 0.342809 
91.073 0.134179 0.134179 1.28915 
90.8182 0.12383 0.12383 -0.640943 
90.7742 0.124061 0.124061 -1.06396 
91.1196 0.131159 0.131159 1.6744 
90.9039 0.136137 0.136137 0.0287989 
90.9011 0.129209 0.129209 0.00856304 
90.9383 0.134809 0.134809 0.284297 
90.8852 0.129276 0.129276 -0.128827 
90.8815 0.128619 0.128619 -0.143024 
90.8617 0.125881 0.125881 -0.329514 
91.0646 0.132464 0.132464 1.24262 
90.8986 0.126878 0.126878 -0.0115797 
91.0022 0.136132 0.136132 0.751069 
90.9779 0.131073 0.131073 0.593999 
91.091 0.132232 0.132232 1.44475 
90.8845 0.129504 0.129504 -0.129945 
91.1313 0.142236 0.142236 1.62648 
90.974 0.133607 0.133607 0.553553 
91.0453 0.13431 0.13431 1.08205 
90.9844 0.136348 0.136348 0.618855 
90.9756 0.131294 0.131294 0.576017 
